0.0,"(18.78449482374305, 32.16535578814088, 13.731394948593532)",0
0.04,"(19.140368201487885, 32.05416896729161, 13.422629015285235)",0
0.08,"(19.484214770873173, 31.996842764720434, 13.149194526600207)",0
0.12,"(19.814135539522415, 32.00188158994692, 12.916670198186356)",0
0.16,"(20.12823151505914, 32.07778985249063, 12.730634745691603)",0
0.2,"(20.421067859112004, 32.25463134762141, 12.604256260195333)",0
0.24,"(20.690414554493408, 32.54677998656165, 12.541941668412308)",0
0.28,"(20.939185736420487, 32.939170712182225, 12.536114645073287)",0
0.32,"(21.170295540332955, 33.41673846604618, 12.579198864407136)",0
0.36,"(21.386658101670516, 33.964418189716596, 12.663618000642709)",0
0.4,"(21.591187555872892, 34.56714482475651, 12.781795728008873)",0
0.44,"(21.78679803837979, 35.20985331272899, 12.926155720734485)",0
0.48,"(21.97640368463092, 35.8774785951971, 13.089121653048409)",0
0.52,"(22.162918630066006, 36.554955613723884, 13.263117199179506)",0
0.56,"(22.349257010124745, 37.22721930987243, 13.440566033356632)",0
0.6,"(22.538332960246862, 37.87920462520578, 13.61389182980865)",0
0.64,"(22.733060615872066, 38.49584650128699, 13.775518262764423)",0
0.68,"(22.936354112440064, 39.06207987967913, 13.917869006452811)",0
0.72,"(23.151127585390576, 39.56283970194527, 14.033367735102676)",0
0.76,"(23.380295170163308, 39.983060909648465, 14.114438122942875)",0
0.8,"(23.626771002197977, 40.30767844435176, 14.153503844202271)",0
0.84,"(23.893469216934296, 40.52162724761823, 14.142988573109724)",0
0.88,"(24.18330394981197, 40.60984226101092, 14.075315983894097)",0
0.92,"(24.488184190627965, 40.55697892171361, 13.942886575869734)",0
0.96,"(24.796441607108214, 40.37237196183377, 13.750499541419009)",0
1.0,"(25.109643285739985, 40.08031118948387, 13.510303891446101)",0
1.04,"(25.429397431324244, 39.705109619571914, 13.234459823612)",0
1.08,"(25.757312248661968, 39.27108026700592, 12.935127535577683)",0
1.12,"(26.094995942554124, 38.80253614669392, 12.624467225004134)",0
1.16,"(26.44405671780169, 38.323790273543906, 12.314639089552333)",0
1.2,"(26.80610277920563, 37.85915566246393, 12.017803326883266)",0
1.24,"(27.182742331566928, 37.432945328361974, 11.74612013465791)",0
1.28,"(27.575583579686548, 37.06947228614608, 11.511749710537247)",0
1.32,"(27.986234728365474, 36.79304955072426, 11.326852252182261)",0
1.36,"(28.416303982404667, 36.62799013700453, 11.203587957253935)",0
1.4000000000000001,"(28.867547925823303, 36.59820901143499, 11.15380304323609)",0
1.44,"(29.346936352997563, 36.69134832029544, 11.166195512176982)",0
1.48,"(29.849015009848504, 36.861656101018745, 11.219479160543402)",0
1.52,"(30.36189519561017, 37.0684375322564, 11.299348668776187)",0
1.56,"(30.873688209516626, 37.270997792659905, 11.391498717316177)",0
1.6,"(31.37250535080192, 37.42864206088077, 11.481623986604212)",0
1.6400000000000001,"(31.85818271257549, 37.52370730232774, 11.567177796481161)",0
1.68,"(32.343078135107085, 37.57501976066363, 11.659805070489265)",0
