0.0,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.04,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.08,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.12,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.16,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.2,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.24,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.28,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.32,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.36,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.4,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.44,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.48,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.52,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.56,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.6,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.64,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.68,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.72,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.76,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.8,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.84,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.88,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.92,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
0.96,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.0,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.04,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.08,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.12,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.16,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.2,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.24,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.28,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.32,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.36,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.4000000000000001,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.44,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.48,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.52,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.56,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.6,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.6400000000000001,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.68,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.72,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.76,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.8,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.84,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.8800000000000001,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.92,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
1.96,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.0,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.04,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.08,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.12,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.16,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.2,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.24,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.2800000000000002,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.32,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.36,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.4,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.44,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.48,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.52,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.56,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.6,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.64,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.68,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.72,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
2.7600000000000002,"[(79.0, 0.0, 0.0), (79.0, 39.0, 19.0), (79.0, 0.0, 19.0)]",0
